user_id,status_id,created_at,text,source
209496062,1.26E+18,2020-05-01T13:15:50Z,"⚠️GET INVOLVED⚠️ #ShopByBikeDublin

We're surveying bike parking facilities at supermarkets around Dublin and we need your help.
On your next trip to the supermarket please photograph the bike parking &amp; fill out our short survey.
More info here: https://t.co/yiBQjXl1EW https://t.co/Ky73qRNujI",Twitter Web App
209496062,1.26E+18,2020-04-28T09:55:05Z,"@hightower69 Why increase the limit?
Why an exception for cyclists and not others?
Why 10km?
(Devil's advocate.)
The 2km radius limit is for exercise purposes. You can cycle further for essential journeys: Work, groceries, medicine etc.",Twitter for Android
209496062,1.26E+18,2020-04-28T13:33:35Z,@dnuge @Dub324 @DubCityCouncil The proposed permanent Liffey Cycle Route will not be complete until 2024 at the earliest. This is an interim measure to better protect those who are currently cycling along the Quays.,Twitter Web App
209496062,1.26E+18,2020-04-29T08:16:40Z,@boatloadofrain @steviequiggs @EamonRyan Cycling past sports cars stuck in traffic is one of the great joys.,Twitter for Android
209496062,1.26E+18,2020-05-02T11:47:04Z,@RobCross247 Great illustration of the street clutter. Our public realm needs a total clear-out to enable proper physical distancing. The motor car's domination of Dublin city centre will have to come to an end - in the interest of public health.,Twitter Web App
209496062,1.26E+18,2020-04-28T14:21:54Z,Here's the new contra-flow cycle lane on Nassau Street in action: https://t.co/EFmx8clMRD,Twitter Web App
209496062,1.26E+18,2020-04-29T20:34:53Z,@CiHarb Not sure if the drain is fixed. Repair works were expected to begin in April but that may have been delayed again due to the pandemic. @Fingalcoco might be able to help with that query.,Twitter for Android
209496062,1.26E+18,2020-04-28T10:28:58Z,"@DCCbeta @ECLF_bike @CargoBikeJetzt Also, are those short German hoops more useful to cargo bike users than the long, low ones in Drury Street?",Twitter Web App
209496062,1.26E+18,2020-04-29T20:18:25Z,"@NatureNymph @fiercewellwith @Fingalcoco Hi Oonagh, this was a big consideration for this project. In fact, it was meant to be open last November but a drain was damaged, causing the track to flood badly, and repair works were postponed until the winter birds left.",Twitter for Android
209496062,1.25E+18,2020-04-27T15:25:19Z,More preparatory works look to be underway for the interim #LiffeyCycle route. https://t.co/PIVR4EilvX,Twitter Web App
209496062,1.26E+18,2020-04-28T14:48:14Z,@showsiff As far as we know the plan is to extend it further. @CByrneGreen might have further details on the timeframe for that.,Twitter Web App
209496062,1.26E+18,2020-05-01T13:24:02Z,"@BridMcGrath @SuperValuIRL Thanks Bríd, on your next trip there could you please take two minutes to fill out the survey? https://t.co/stH85Nb6Dh",Twitter Web App
1.16E+18,1.26E+18,2020-05-04T11:19:38Z,@clicky_here @DublinPedaller @dublincycling Where was that Pedaller?,Twitter for Android
14148038,1.26E+18,2020-05-04T11:09:02Z,@SeanMacErlaine @dublincycling School? What's that?,Twitter Web App
1.03E+18,1.26E+18,2020-05-04T11:03:42Z,@MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl There wouldn’t ordinarily be cars by the Wellington Monument or in the elephant enclosure.,Twitter for iPhone
165889695,1.26E+18,2020-05-04T10:40:45Z,@MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl Lovely photos,Twitter for Android
14287608,1.26E+18,2020-05-03T13:31:44Z,@AntiquarianIE @dublincycling @IrishCycle That was a good read. I don't have another bike laying around to convert and not confident enough to say I'd do a good job but you made a good case for getting an e-bike. Nice one,Twitter Web App
14287608,1.26E+18,2020-05-03T11:51:45Z,On fence about whether to get an e-bike or not . I have a single speed that gets me to and from work but thinking about upgrading. What's the general consensus on them? Anything I should look out for in the specs? Are they worth getting? @dublincycling @IrishCycle,Twitter for Android
14287608,1.26E+18,2020-05-03T16:10:58Z,"@susy_butler @dublincycling @IrishCycle Yeh, that was something I didn't think of. Tbh, for my commute to work, it's not so far that even if the battery did die, I think I could manage. Definitely need to consider that for longer journeys though.",Twitter Web App
14287608,1.26E+18,2020-05-03T13:35:48Z,@Gerard_Murphy @dublincycling @IrishCycle Of course I'd choose now to consider getting one when all the bike shops are shut but would love to check some out when they're back open again.,Twitter Web App
14287608,1.26E+18,2020-05-04T10:35:23Z,@LiamD1 @dublincycling @IrishCycle That's interesting. What kind of maintenance are you referring to? Replacing batteries type stuff?,Twitter for Android
14287608,1.26E+18,2020-05-03T13:34:13Z,@OConnorOisin @dublincycling @IrishCycle I'd definitely be using it for other trips than just work but it would be predominantly for that. I have somewhere safe to lock it. Even with the single speed I'm wary of bringing it anywhere I'd have to lock it on the street.,Twitter Web App
156622377,1.26E+18,2020-05-04T10:01:50Z,@TheBadBeardDude @dublincycling @IrishCycle Had an e-bike once (approx 4Y ago). Found it very expensive to maintain. On my 4th multi 100 maint/repair bill I got rid of it. It was a big brand name and initially cost &gt;2k,Twitter for Android
1154688014,1.26E+18,2020-05-04T09:59:54Z,@JohnnyKeegan @CitizenW0lf @MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl Car usage &amp; traffic management has been noted for further investigation as laid out in the draft 'phoneix park visitor experience strategy' this intermission with reduced vehicles will guide the overall outcome and steps necessary to provide a better experience for all visitors:),Twitter for Android
1154688014,1.26E+18,2020-05-03T20:09:23Z,"@MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl Absolutely buzzing with life today, carefree families wandering, cycling about everywhere! None of the usual cars parked up and people sitting beside them picnicking, so much nicer to have a car free space, so much more space! https://t.co/Jp2hSsMxcJ",Twitter for Android
89827712,1.26E+18,2020-05-04T09:40:46Z,"@Sinabhfuil @dublincycling I know that, I’ve been cycling this road every day for a year and a half and hoping it would happen. But I think I’d feel as if I was forcing pedestrians to “break” social distancing if I was cycling in it. Because the footpath is so narrow.",Twitter for iPhone
89827712,1.26E+18,2020-05-04T09:37:08Z,"@dublincycling Looking at this video, to me it feels like us cyclists shouldn’t use it as it’s a much needed footpath extension to support social distancing.",Twitter for iPhone
2979734625,1.26E+18,2020-05-04T09:37:44Z,"@dublincycling 4 broken Vertibrae, 4 broken ribs, a crushed lung and a broken leg....can that be considered abuse... Or life changing injuries...",Twitter for Android
7.97E+17,1.26E+18,2020-05-04T08:53:21Z,"@vicariousness @dublincycling @DCCTraffic @DubCityCouncil @DublinCommuters Sorry, there's one law for land Rover drivers and another law for everyone else.
Didn't you know?",Twitter for Android
3235172250,1.26E+18,2020-05-04T08:18:23Z,"It should be mandatory, that whoever designs Dublin Bicycle Lanes, is compelled to use them , commuting to work each day 
@DubCityCouncil @cyclingindublin @CyclingWorksDUB @DublinCyclists https://t.co/qUosy3fgQO",Twitter for iPad
526882204,1.26E+18,2020-05-03T20:24:29Z,"@UrbanFarm_ @MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl Agree, the park was incredibly beautiful today, mainly due to the weather and absence of cars on the roads. I'd love it to be like that all the time, but unfortunately that wouldn't be fair on everybody.",Twitter Web App
526882204,1.26E+18,2020-05-04T08:16:00Z,"@CitizenW0lf @UrbanFarm_ @MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl That's still unfair on the elderly and people with disabilities, who need a car to access the park.",Twitter Web App
36414486,1.26E+18,2020-05-04T07:16:34Z,@dublincycling @cyclistie @IBIKEDublin @DublinCommuters @dlbcycles @PaulMcauliffe @CiaranCuffe @EamonRyan @RayMcAdam @marie_sherlock @1GaryGannon What a wonderful sight!,Twitter for iPad
26035524,1.26E+18,2020-05-04T05:09:16Z,@dublincycling Now that the Liffey cycle route is almost there... Would be great to start thinking about ways analyse how many people use it per day and the impact on the daily traffic.,Twitter Web App
205284909,1.26E+18,2020-05-04T01:08:56Z,@Fergal_D5 @dublincycling @cyclistie @SafeCyclingEire @CyclingIreland @IrishCycle @sticky_bottle @IBIKEDublin @DublinCommuters @dlrcycling @dlbcycles @monthlycycles @SuperValuIRL They must think people who cycle to shops follow the Ryanair model; park bike in clontarf while shop in kilbarrack 🤦😨,Twitter for Android
205284909,1.26E+18,2020-05-03T18:22:32Z,"@TheBadBeardDude @dublincycling @IrishCycle 1 Think of an e-bike like a small car (in price terms) as opposed to your regular bike. Do buy from a reputable dealer for peace of mind. I can highly recommend the guys in @Greenaer, they do rentals too. E-bikes are perfect for days you wouldn't normally venture out, long trips",Twitter for Android
205284909,1.26E+18,2020-05-03T18:24:13Z,"@TheBadBeardDude @dublincycling @IrishCycle @Greenaer 2. Carrying cargo etc. If buying second hand, find out how much motors and batteries cost. It's a wonderful lifestyle choice, you won't look back. Good luck 👍💪🔋🚲",Twitter for Android
1.24E+18,1.26E+18,2020-05-03T23:24:50Z,@deciss @CatherineOdlums @dublincycling @IrishCycle Ah that's just awful 🙄🙈,Twitter for iPhone
2327054149,1.26E+18,2020-05-03T13:53:07Z,"@cloudsteph @dublincycling Bike to work scheme is great if you can get it. I went with a road bike because I love my long countryside cycles. But if you are only going to be using a bike for flat city commutes then look for something more comfy, stylish/practical 💚",Twitter for Android
2327054149,1.26E+18,2020-05-03T22:52:30Z,@cyclistie @GreenwayPlease @nigreenways @dublincycling @CorkCyclingCrew @GalwayCycling @monthlycycles @LimerickCycling @NWGreenway @SligoCycling @WexBug Normal people love riding. 😂,Twitter for Android
8.26E+17,1.26E+18,2020-05-03T22:41:29Z,"@M1015202530 @AnalysisBrexit @GardaTraffic @dublincycling Shout at them, ""Two metres ye plague rat!""",Twitter for Android
1.26E+18,1.26E+18,2020-05-03T21:53:29Z,@streetsare4ppl @dublincycling @Fingalcoco @Fingalcoco I hope this will be a permanent change. There’s no need for cars go down that street. Malahide badly needs this to be a permanent fixture to create a real heart for our town,Twitter for iPhone
194114686,1.26E+18,2020-05-03T21:49:04Z,@chrishiking @dublincycling Wasn’t me...,Twitter for iPhone
77806062,1.26E+18,2020-05-03T21:28:21Z,"@dublincycling 3 times yesterday in a short distance in Cork City, guys blowing horns/revving  when I tried to stay away from pedestrians on the foothpath.  2 of them (courier vans) gave me very close punishment passes.
I'm starting to wonder if Cork might be the worst place in Ireland to cycle",Twitter Web App
348768177,1.26E+18,2020-05-03T21:12:43Z,@deciss @AlanDub13 @dublincycling @IrishCycle Keep an eye out on @adverts_ie and @DoneDeal incase someone is trying to sell it. Hopefully he will get it back 🤞🏼,Twitter for iPhone
1.23E+18,1.26E+18,2020-04-30T10:10:55Z,"@dublincycling @PatKennyNT @CiaranCuffe When coming from behind people on cycle paths such as in Phoenix Park I’ve found it can make things worse, walkers or joggers get startled and sidestep randomly, sometimes into my path.",Twitter for iPhone
1.23E+18,1.26E+18,2020-05-03T21:11:02Z,"@MichaelRusselll @phoenixparkopw @dublincycling @BikesInThePark @streetsare4ppl And please open the Peoples Gardens, there is no good reason to keep it closed. The Gardens at IMMA too.",Twitter for iPhone
1.02E+18,1.26E+18,2020-05-03T20:59:53Z,@dublincycling Yes. Today someone beeped the horn at me for cycling outside the cycle lane in order to keep two metres from someone on the footpath. I never engage with misbehaving motorists but today my middle finger gave itself instinctively.,Twitter for iPad
84699836,1.26E+18,2020-05-03T20:51:32Z,@M1015202530 @dublincycling The bicycle lanes in the Phoenix park today were full of pedestrians and the bicycle lanes all around the outside of the Phoenix park were full of parked cars 😨😨,Twitter for iPhone
1.11E+18,1.26E+18,2020-05-01T10:38:55Z,"@MikeHanley @GardaTraffic @dublincycling @IBIKEDublin You are spot on. 
I think this is something being noticed countrywide during the de facto lockdown. 
83km/hr in a 50km zone recently for me.",Twitter for iPad
1.11E+18,1.26E+18,2020-05-03T20:50:19Z,@M1015202530 @dublincycling Hopefully you told him that technically he was talking through his 🕳,Twitter for iPad
190696521,1.26E+18,2020-05-03T20:49:43Z,"@dublincycling Have (again*) given up cycling through the city for my own safety because of the behaviour of drivers. Beeping, tailgating, close passes... while roads are empty!

*also stopped for December which felt like cycling on a rally track where all the drivers were wearing blindfolds.",Twitter for iPhone
4182376234,1.26E+18,2020-05-03T20:16:21Z,@GardaTraffic @dublincycling I think an awareness campaign for drivers about the new normal for Cyclist/pedestrians is needed. I'm being shouted/beeped at to get into the cycle lane every day. It's really frustrating.,Twitter Web App
4182376234,1.26E+18,2020-05-03T20:46:01Z,"@dublincycling Today's one was in Phoenix park where a lovely lady in a Landrover called me a d*ckhead when I ignored her beeping. I asked a Guard at the checkpoint 10m away; he told me ""technically"" I should be in the bike lane.",Twitter Web App
3700167616,1.26E+18,2020-05-03T20:44:55Z,"@cyclistie @GreenwayPlease @nigreenways @dublincycling @CorkCyclingCrew @GalwayCycling @monthlycycles @LimerickCycling @NWGreenway @SligoCycling @WexBug Small typo in No.4
It should say Cork 4 ridin, Dublin 4 Sam!",Twitter Web App
